full_text,label,source,keyword
youtube pilih prabowo tiktok anis beda kwalitas youtube tiktok,neutral,youtube,anies
anies baswedan,neutral,youtube,anies
pilih anis kalang didik tengah atas,positive,youtube,anies
anis baswedan tolak i kak n gaess simpel nya gaess,neutral,youtube,anies
calon pimpin hebat anis,positive,youtube,anies
anis maju,positive,youtube,anies
anis transparan orang jual kayu monas kabar,neutral,youtube,anies
anis pintar omong bukti prestasi,positive,youtube,anies
anis mantap kalau anis kalah brrti mesin survei mnguasai sistem,positive,youtube,anies
dukung prabowo 2014 2019 insya allah 2024 dukung anies baswedan,neutral,youtube,anies
anis baswedan enggak sambung,neutral,youtube,anies
anis probowo ganjar sambu abu janda pilih coplos putin,neutral,youtube,anies
anies,neutral,youtube,anies
anis elegan pulau timor dukung amin,positive,youtube,anies
anis omong kaya ntut isi,positive,youtube,anies
kuasa bisnis kuasa uang kuasa hormat jalan daulat rakyat anies baswedan,positive,youtube,anies
prabowo simpel anis triliun mana,neutral,youtube,anies
kena anis prabowo jadi,neutral,youtube,anies
memang anis pintar kalo omong sayang bod mantankorup,positive,youtube,anies
anies memang mantap,positive,youtube,anies
anis,neutral,youtube,anies
anis omdo janji enggak kias prabowo ganjar boneka mega sok pintar sok serba,negative,youtube,anies
debat cawapres mencaei salah lawan anis anis bisw3dan malu pakai peci cari salah orang,negative,youtube,anies
pilih anies,neutral,youtube,anies
janji anies dki tepat silah cek cari fakta sungguh jangan provokasi buzzerrp,positive,youtube,anies
anis cerdas masuk semua bawang,positive,youtube,anies
akhinrya pllih anis pintar taat hukum dunia bikin malu negara muslim besar dunia,positive,youtube,anies
anis cerita jakarta ganjar cerita jateng prabowo cerita negara,neutral,youtube,anies
anis korosi,neutral,youtube,anies
sejahtera rakyat anies,neutral,youtube,anies
ingat anies keluar anggar dki miliyaran beli lem aibon,neutral,youtube,anies
tangan nya anis bicara gerak mulu,positive,youtube,anies
rakyat menghum suruh turun preaiden ogah bismillah anis,neutral,youtube,anies
anis pintergomong buktixma cileduk byrn macet,neutral,youtube,anies
anis bicara korupsi lem aibon bayar,neutral,youtube,anies
hidup pilih pasang anis,neutral,youtube,anies
anis bayik,neutral,youtube,anies
anies cerdas sabar keren insyaallah pilih,positive,youtube,anies
anies gagal hormat jakarta jakarta rapi fasilitas jabat gubernur jakarta 5tahun ubah jakarta kali putra tanah daerah jakarta mohon jakarta,neutral,youtube,anies
aky kagum anis imin,neutral,youtube,anies
anies the best for rakyat indonesia,positive,youtube,anies
anis anis kau bohong,neutral,youtube,anies
anis sesuai ikn ngeles,neutral,youtube,anies
anis serang prabowo prabowo jasa anis usung gubernur anis gubernur calon capres,neutral,youtube,anies
bilang anies pintar omong logika bagaimana omong data omong nya masuk akal ilmiah logika netizen masuk omong nya anies coba deh tes nya,positive,youtube,anies
prabowo suka intimidasi anis kirim ide ide ganjar senyumin hadirin heboh teriak tepuk tangan bayar gede,positive,youtube,anies
kop plnh ganjar dna anis,neutral,youtube,anies
prabowo level nya anies enggak paham anies,neutral,youtube,anies
anis tokoh guru banyak teoritis program wacana2 rakyat anggap siswa ikut prosedur guru ganjar tokoh bijak curi hati rakyat ciri jurus pdi prabowo sosok real kompeten lugas mapan peduli butuh rakyat,neutral,youtube,anies
anis omong enggak suka,neutral,youtube,anies
anies baswedan yth atix2 lho jeneng hati anak puskesmas baruharjo angkat,negative,youtube,anies
anis pandai rangkai bukti tri didik gubenur selesai jabatanya miris,positive,youtube,anies
anis omng nya pintar krja nya nol,positive,youtube,anies
mantap prabowo anis lebih provokatif banyak janji quot sampah quot,positive,youtube,anies
dasar debat1 izin jujur adil jujur adil moga manfaat anies sempurna 100 prabowo pojok ganjar sok pintar asbun silah rakyat jelata komentar jurdil,positive,youtube,anies
ngeri prabowo barbar banget anies santuy bicara biaya adil ganjar santai bijaksana pilih prabowo sih barbar next debat barbar,positive,youtube,anies
anis satu2nya salam sesuai ajar agama,neutral,youtube,anies
anies bawa ubah moga indonesia maju lepas dzoliman amin,neutral,youtube,anies
mana sih arah bicara anies,neutral,youtube,anies
kampanye anis basi,negative,youtube,anies
visi misi anis curhat,neutral,youtube,anies
moga allah meridhai anis,neutral,youtube,anies
anis,neutral,youtube,anies
orang cerdas pilih anis,positive,youtube,anies
anis omong bagus praktek realisasi pepatah tong kosong bunyi nyaring,positive,youtube,anies
anis cocok dosen,neutral,youtube,anies
anies,neutral,youtube,anies
salah angin prabowo tau maksud anies,negative,youtube,anies
anis erti sih kalo tuh nya nanggepin pakai visi misi nya selfish,negative,youtube,anies
anies yes cerdas jujur,positive,youtube,anies
jaman konoha memang angin ktp anis anis,neutral,youtube,anies
anis nya omong kosong gubernur prabowo ingkar janji,neutral,youtube,anies
bilang anies pandai berkata2 lupa prestasi anies jakarta,positive,youtube,anies
prabowo djavu nya ahok anis pilgub jakartaa,neutral,youtube,anies
calpres baju rapi anies situ nilai,neutral,youtube,anies
anis baswedan,neutral,youtube,anies
moga allah meridhai anis,neutral,youtube,anies
anis jawa timur dukung,neutral,youtube,anies
pilih amin anis suhaimin,neutral,youtube,anies
anies kelas sukarno agussalim,neutral,youtube,anies
anies menang,neutral,youtube,anies
pembukaa anis jatuh prabowo prabowo pilih,neutral,youtube,anies
anies beda kelas,neutral,youtube,anies
prabowo mantap anis ganjar nol,positive,youtube,anies
bagus hebat kalo perhati sesi anis takjub rangkai kata tutup,positive,youtube,anies
anis hebat,positive,youtube,anies
anis kotbah kasih visi,positive,youtube,anies
anis lawan nglawak retorika doang,neutral,youtube,anies
bingung pilih prabowo anis calon hebat calon bukan cari kuasa penting rakyat,positive,youtube,anies
kalok anis gomong 1000 satu enggak percaya sakit telinga dengar anis,neutral,youtube,anies
anis tau rakyat pemimimpin cerdas emosi seyum ibadah,positive,youtube,anies
anis,neutral,youtube,anies
memang bicara anis jago bukti,positive,youtube,anies
anies banyak teori gubernur dki beres,positive,youtube,anies
anis omong muter muter kayak tipu,neutral,youtube,anies
prabowo grogi debat insya allah anies baik,positive,youtube,anies
omongn nya anis adem pintar kerja nya,positive,youtube,anies
anies bagaimana psi kritik anggar tebang pohon nol dki sai makan dprd dki,neutral,youtube,anies
rasional simak benar benar pikir objektif anies tiga,neutral,youtube,anies
anies mantap,positive,youtube,anies
anis falestine tunggu anis,neutral,youtube,anies
anis mah memang jenius cerdas msyaalloh pimpin damba harap rakyat,positive,youtube,anies
prabowo alami ganjar ekting anis oceh prabowo,positive,youtube,anies
anis pintar omong doang retorika only pilih real2 prabowo,positive,youtube,anies
mantap pilih bpk anis,positive,youtube,anies
anis jakarta becus,neutral,youtube,anies
anies mantap,positive,youtube,anies
moga anies menang amin,positive,youtube,anies
anis ganjar pandai bicara noll kerja nya pimpin provensi amburadul mimpin indonesia surabaya bal dukung prabowo bijaksana,positive,youtube,anies
anis omong pintar nyata nol,positive,youtube,anies
jago debat anis omdo hahahha,neutral,youtube,anies
anis gebut ken presidan,neutral,youtube,anies
anies bawedan jijik pandai omong doang prabowo menang,positive,youtube,anies
dukung prabowo ubah debat anies goda,neutral,youtube,anies
anies keren,neutral,youtube,anies
pintar omong capres tahun gub dki enggak tuntas tuh kemaceran banjir dialog publik mau anis ikn putus lucu nih anis dialog wakil rakyat dpr enggak percaya dpr putus ikn heran parpol koalisi dgnnya tanda tangan tuju ikn ambyar,positive,youtube,anies
pilih anis jawa terus terus mimpin indonesia ken sekali2 suku suku mimpin indonesia lihat hasil nya jangan singgung jawa maaf salah ken tau hasil,negative,youtube,anies
tanya bang anies orang hukum,neutral,youtube,anies
prabowo skak mat anies isu demokrasi buka luka,neutral,youtube,anies
anis santun cerdas,neutral,youtube,anies
kalau debat bicara anis pintar kerja nya pintar bicara,positive,youtube,anies
hidup prabowo kalau anies bahax munafik,neutral,youtube,anies
capres debat anis rasional tungguh debat debat cawapresnya pilih,positive,youtube,anies
anis presentasi bagus kerja becus,positive,youtube,anies
prabowo cocok tri tahan anies,positive,youtube,anies
prcaya gagas ganjar anis tetap prabowo ter the best,positive,youtube,anies
allohumma sollialamuhammad moga anis lindung allah swt amin ingsyaalloh ri1 amin,neutral,youtube,anies
pintar omong anies mantap,positive,youtube,anies
mantap anies bintang,positive,youtube,anies
anis bicara manis hasil karya pahit,positive,youtube,anies
visi misi anis confrehensive tetap tendensius milik beban berat,negative,youtube,anies
anis,neutral,youtube,anies
simak isi debat cerdas anis,positive,youtube,anies
orang jakarta rasa pimpin anis amburadul anis capres modal manis janji janji manis enggak bukti,neutral,youtube,anies
tiga anis unggul anis etika santun elegan cerdas arah reality sesuai kalau pakai gaya koboi,positive,youtube,anies
anis nol bukti kerja bcra bcranya tau tepat anis bcra tepat,positive,youtube,anies
anis baswedan,neutral,youtube,anies
em adil sih borong anis bagi2 anis kasih point,negative,youtube,anies
kalau lihat anis ganjar sprtinya krj jatuhkn prabowo hancur,neutral,youtube,anies
cerdas anis mantap,positive,youtube,anies
ganjar respon anies skak mat parpol daulat negara,neutral,youtube,anies
pilih anis,neutral,youtube,anies
anis enggak sambung,neutral,youtube,anies
anies baswedan residen,neutral,youtube,anies
prabowo pandai anis ahli pujangga kalau kerja prabowo sepenuh hati,negative,youtube,anies
lihat benar rakyat anis,positive,youtube,anies
partai kasih duit enak anies mending kasih rakyat negara demokratif prabowo sehat mikirnya lo,positive,youtube,anies
smkin mantap pilih anis amin menang,positive,youtube,anies
hebat nih anis baswedan,positive,youtube,anies
anis pandai omong kerja jakarta hancur indonesia hancur,positive,youtube,anies
anies jakarta teori eksekusi prabowo nyata lapang ganjar santai sollutif tindak laku,positive,youtube,anies
anis,neutral,youtube,anies
madura dukung anis baswedan,neutral,youtube,anies
anis quot mati kutu quot quot quot prabowo mantap anis kena quot bomerang quot pertanxannya ha haa,positive,youtube,anies
bowo sepuh sisa orba mimpin wakil bocah dijagain bokapnya pilih anis ganjar mantap,positive,youtube,anies
anies hebat,positive,youtube,anies
pilih anis tenang padahal anis nyinyir prabowo asih tanggap singkat pojok nyinyir,positive,youtube,anies
anis top,positive,youtube,anies
hati hati anis enggak jlas gubnur enggak bcus pintar omong hati hati,negative,youtube,anies
anies omong doang maniss,positive,youtube,anies
anis karya narasi prabowo narasi ganjar,neutral,youtube,anies
pkbanisbcocok capres kalau enggak jjdi gubnur enggak bcusuma pintar omong lihat jkarta lama anis gubnur maju nya enggak jangan salah pilih,positive,youtube,anies
anies,neutral,youtube,anies
angin salah anis,negative,youtube,anies
anis samgat penting rakyat patuh uud,positive,youtube,anies
anis anis omong hukum ken kuat omong tega hukum,positive,youtube,anies
malas pilih anis politik identitas,negative,youtube,anies
anis,neutral,youtube,anies
tombol anis president,neutral,youtube,anies
pilih anis,neutral,youtube,anies
anis ngapalin manis mulut,positive,youtube,anies
mas anies mas anies bicara padu hasil nol,neutral,youtube,anies
ngapa sih bazer goreng anies cerdas hadehh minim literasi sih otak mandek ngejek kerja lihat jakarta sono sembunyi pelosok mulu,positive,youtube,anies
anis trek record kerja,neutral,youtube,anies
bissmillah otw pindah pilih anis anis biasa,neutral,youtube,anies
debat milik anies anies rebut momentum efek debat aru elektoral nentukan sikap debat milik anies tuju like,neutral,youtube,anies
cerdas anies mantap,positive,youtube,anies
pilih anis ogah pintar omong ngurus dki enggak becus tetap banjir rumah sakit rumah sehat akhirny pakai nama anis lupa gub dki pakai ordal malu nih,positive,youtube,anies
anies,neutral,youtube,anies
anies pro rakyat gagas anis juang adil hak warga menang putar,positive,youtube,anies
ati quot lenan mulut manis anis prabowo gibran jujur ikhlas tetap hati rakyat,positive,youtube,anies
anis cakap pintar deh lupa kayak jakarta hancur banjir,positive,youtube,anies
anies bagus muhaimin brmsalah prabowo bagus gibran hancur ganjar payah mahfud mendingn bagaimana mana hhm,neutral,youtube,anies
marwah anis marah,negative,youtube,anies
anis ngawur kalau omong 1946,neutral,youtube,anies
kualat nies prabowo usung gubernur dki air susu anies balas air tuba,neutral,youtube,anies
maaf rakyat amanat anis sala,negative,youtube,anies
kalo menuru hitung pilpres 2024 menang anis putar,positive,youtube,anies
anis quot nya pintar ganjar nya bowo nilai,positive,youtube,anies
anis mulut manis,positive,youtube,anies
jangan salah pilih saudara pilih prabowo pimpin sungguh sungguh rakyat bicara hti nurani nya bukan kayak anis ganjar kayak latih omong nya pndai silat lidah,positive,youtube,anies
bpk anis salam buka mayoritas sekali minoritas kena salam hukum kabar ahok argumentasi gagas sesuai realita jabat top,positive,youtube,anies
kalau visi misi oke memang ganjar mahfudz sih debat unggul anies skor nilai anies ganjar prabowo,positive,youtube,anies
kasih ikn anis,neutral,youtube,anies
capres tetangga gemar film porno capres capres tua lupa tenaga capres baik pasang anies muhaimin bangkit saudara menang pasang amin,positive,youtube,anies
anies banget benci indonesia jelek adil demokrasi bebas bicara kuasa diktator realistis bos cari simpatisan pecah belah bgmana senyum ikhlas banget orang negatif seakan2 negara atur hukum lidah biasa keluar2 masuk,positive,youtube,anies
anis nilai prabowo nilai ganjar nilai,neutral,youtube,anies
anis dbes solusi amin menang putarann amin,positive,youtube,anies
anis omong kosong enggak laku baik tetap prabowo gibran,neutral,youtube,anies
anis pintar omong sambung bukti nis,positive,youtube,anies
dukung anies tau kerja nya pimpin dki sekarang lebih pilih prabowo,positive,youtube,anies
segi gagas anis memang the best lihat latar kerja nya perintah kecewa rakyat taat cari pimpin sesuai gagas,positive,youtube,anies
anis ganjar orang pintar cocok tri nya prabowo,positive,youtube,anies
orang bodoh dukung anis,negative,youtube,anies
emisi program anies ekonomi sulit,negative,youtube,anies
